,uuid,nb_champs_renseign√©s
1471,e4db8e1c-e5f1-4fad-9797-c3923e2215ae,16.0
1472,a0027a4c-0870-4987-beb9-14567002ba82,18.0
1473,a16867bc-2c8f-4756-a4f4-b7a4fd3c7413,21.0
1474,75e38691-2342-4c6d-8028-69ffce1acab7,18.0
1475,93ce64d4-64d2-4553-b62c-9847f7ab32bb,22.0
1476,8c4fdc31-d055-495e-ac71-d4e5bdbf1f84,22.0
1477,33d6acdb-8f7d-4687-9a29-9882864d6540,26.0
1478,427b9a8d-551c-4331-98d8-7317edae360c,26.0
1479,a524d0f7-cba4-4988-bd59-930154532778,18.0
1480,764ba08f-3059-4d98-a21b-199040ee30b8,18.0
1481,8acb2303-f465-48c5-9402-7967412c49d7,18.0
1482,9bc0583a-8cbb-4dbf-ba3f-fe715264bbff,17.0
1483,7ba2492b-8777-4c3e-a405-d89e4bb1dd67,18.0
1484,95c6ad68-7e93-44e9-93c1-5053a3eb9761,17.0
1485,a84d4827-197a-4597-851c-1a1d7ccd98db,18.0
1486,a200ac05-aa5e-4c08-a8ca-2c403b19866f,18.0
1487,a2082c03-c98c-4ce8-ba9b-2af86aeeb15c,18.0
1488,38c22c28-c800-4931-8933-d041b11b7540,25.0
1489,aced5a82-6a37-48b1-8e32-0cc17bed2d93,22.0
1490,abd9dc3e-02ee-4e9e-b26d-2f211b41d59d,18.0
1491,a3fcc564-5944-4eb2-91cf-74e757b18f19,17.0
1492,9d9b88a3-370b-47a4-9df5-3b7fd60d5081,17.0
1493,aaf9ee9a-e521-4997-8b50-6cb06db50d13,18.0
1494,a4edfe6c-fc97-4424-b41b-02c27db16d83,18.0
1495,a87263e4-e732-4f63-b948-c7a848bd03f0,17.0
1496,9c8e0550-ab2d-4d50-8004-9582f96942ef,22.0
1497,7ac8352a-bb65-4492-bb26-f748637e0544,18.0
1498,7dd32711-fac3-4265-bc7b-8c528897d92c,17.0
1499,a34f1a52-3ac7-4059-b8fa-4dc46a45ee07,18.0
1500,EDF-AERMC-AinLeProgres,22.0
1501,78ee7b79-03a6-4d42-a95d-856f7af6bff0,18.0
1502,3caba1eb-b46a-42b0-8049-0d9f421339be,25.0
1503,91eca730-ae73-4963-94cc-210da4276abf,18.0
1504,9e43885f-064f-4f50-8bc4-10ac9d26bc17,21.0
1505,99f3f3ac-01e9-4f7c-9b19-5cbfdcd7e3c7,18.0
1506,ZABR-AE-Action33-presse_DL,22.0
1507,913bca3a-c724-450c-9750-70e33d8a7fba,17.0
1508,7a40a6b5-d2fa-49a5-aec9-766091d7e530,22.0
1509,EDF-AERMC-AinQualite-2,21.0
1510,77d0ba61-caf1-4fca-839b-601df8288567,22.0
1511,9a342167-2c4c-4805-ad50-0561ef54bc19,17.0
1512,38031223-aaf7-4138-b46d-a99ccdf95ff4,23.0
1513,8e4a4787-ebf3-4de1-a834-867b12f53388,22.0
1514,89c255e8-2a7c-47d6-9f87-bbb880804043,21.0
1515,7c1858a9-e5dc-4da7-ba0d-e96662e333e2,17.0
1516,330b1033-2547-4a38-8933-fb1925ecec4f,26.0
1517,a5c811a9-f857-465b-a1c2-5cec214effeb,17.0
1518,a413f831-1724-47f5-8108-008f6b8e4307,18.0
1519,90946169-bfe3-4ce4-b27d-682d9b71f377,18.0
1520,78f93047-74f8-4419-ac3d-fc62e4b0477b,18.0
1521,bc880b49-62f7-49a3-9dd9-878b227c1083,16.0
1522,8d5fb6e3-13a2-46a2-9446-5dc6f0467e1a,18.0
1523,9b0b28b7-d756-403a-b115-75d37014210e,17.0
1524,EDF-AERMC-AinBarrages-2,22.0
1525,EDF-AERMC-AinBarrages-1,22.0
1526,99c35995-2ce3-4c4d-9fd6-6ca3795e708a,22.0
1527,7b53ca84-b76c-473b-a33b-447ea31d23bf,18.0
1528,91736af2-aabf-4b97-b638-3be055345b28,18.0
1529,82c748ca-d656-46ac-b883-d353e75a54c7,21.0
1530,919b6bc8-3ff3-462f-ac6a-b01ee4672a87,22.0
1531,UMR-OSR-toitgalets,22.0
1532,a05c12ea-8349-40cc-8f23-fc3b5b79f768,18.0
1533,9bb70940-060b-423a-acb9-8f88d515c676,18.0
1534,9eea9b14-5e31-4eb7-9a88-41e51b77819d,17.0
1535,383d0526-f703-4910-85e9-f145f80e3b0f,25.0
1536,47dfcda4-fffc-4615-bf0c-5c52b8aa2e1b,23.0
1537,3f5393a3-4cb4-4603-ac6b-e16aa699a31a,24.0
1538,8d00d1bf-0b2e-411d-9295-f60bf3336b0a,18.0
1539,41d86c18-ef66-47ff-b228-8b0e8452a094,26.0
1540,9c460fb0-1a07-4f66-bb0c-8ca48306a085,17.0
1541,92bec6dc-3a32-4100-9ec2-d0a8b7aee9ff,18.0
1542,95aef630-edc4-4d52-b85f-ddbd10df9771,18.0
1543,84863dc7-fb16-4770-a91c-301fd11aeed8,21.0
1544,84dba7b9-841f-4273-9ac4-49441ad49c2c,22.0
1545,df64c15a-0d24-436b-9a98-5c062ee6fbed,23.0
1546,f5e087cd-d165-434b-b5d1-af7f7e2a5008,23.0
1547,f7309c60-a7c4-4a13-9725-a2d726854ae9,23.0
1548,e4617185-4f84-48e2-b486-9a1712cfe80a,21.0
1549,fb19e604-5240-44aa-9c2c-19b35773a32a,25.0
1550,f70bd4d4-05b4-4d58-ae76-252f1dcfbdce,23.0
1551,49184031-eb3b-470f-8f70-c9d926989149,23.0
1552,a4be468e-aaef-4079-934b-6d760c269c96,22.0
1553,fc86ebf4-4f49-4b8d-8bf0-b0c4b768b85b,16.0
1554,fa9300d7-a1f0-497a-84fc-ee05661427c0,16.0
1555,fc4fb56b-313f-4ad2-aefe-0fc1db5f6f91,16.0
1556,f8f55738-000b-41a7-9586-ca6cd360067d,18.0
1557,fdb2ac5d-2720-4222-932b-d9e691fc9315,16.0
1558,ff468e1b-9199-45be-843d-eb6295e1abe3,16.0
1559,f547ddb0-3e2e-41f0-a4ae-ec2cc59de649,16.0
1560,f56e06ed-cbdd-4a89-8585-6ecc4466c118,16.0
1561,f76a9444-3caf-455f-97cf-a7a943dc32f0,16.0
1562,f9b6bff7-c8ff-41ad-ab2f-c2fe854cec2e,16.0
1563,f4389663-08dd-4ea2-99fa-b1d40fd72f66,16.0
1564,faf6773e-f143-4504-8e64-05873413701e,16.0
1565,f882b744-a13e-44a1-8029-ce1e048d6af1,16.0
1566,f1357995-e6c6-48f3-8579-21aac4918c0c,16.0
1567,fa9da4b8-94fe-42b1-a430-948b63cd8df5,16.0
1568,f8e2b36b-e61e-4596-b964-dba23211bc71,17.0
1569,f6f98b57-735d-40c9-bb39-f82f5b531c65,16.0
1570,f7240299-426f-4857-ae58-a293afc08d5f,16.0
1571,f61e58f4-70a6-4338-b3c7-26905059e410,18.0
1572,f68e66be-9928-40b4-890c-592ba7996575,17.0
1573,f8579ec5-975b-4a79-bbb8-58c217aa438b,16.0
1574,f19ef18d-51ab-4b65-872f-ba1fa1b6c9af,16.0
1575,f586e9b6-96c6-4968-aa5b-4222137fea34,16.0
1576,fede6362-f625-4407-b054-2b35a58a6b8a,19.0
1577,ff45e02e-3a56-4556-b1be-6210877a9015,16.0
1578,f2cab667-d6fe-4a83-b680-46dba164e852,16.0
1579,f734b72f-f11f-43f4-84a3-37bd841aaa0e,16.0
1580,f6c38dd2-90d2-4274-a18a-9ff324fac339,16.0
1581,f090349a-6092-4f9b-af6e-96af81e6fe46,16.0
1582,fae32c57-0435-49cd-a39e-f74bac0222c4,16.0
1583,f636e539-a63c-4d03-87b8-e88cf377d2c2,16.0
1584,fb1d65c8-2d38-481b-afd2-06623a3c23f3,17.0
1585,fddacd3c-1bdf-4e7a-819e-5583eeafe3b5,18.0
1586,fb1e32ae-af4f-4262-bafa-9852f9fe68d1,17.0
1587,fcb46e1c-5c6f-4425-a73d-89a633af4c41,18.0
1588,f885ebcb-a399-4c3d-a75b-38974a10dc78,18.0
1589,fdef6f8b-9615-4099-928a-e8542dd89a27,18.0
1590,f6ca2c21-cf8a-49cd-b31e-6c612a446279,21.0
1591,fb5efc8f-75da-430e-a6aa-627e066757fd,17.0
1592,f924ebe7-d3fb-486d-9074-1c2a8ad846b7,18.0
1593,efd3d291-3de5-4d13-bc3f-bef419044419,18.0
1594,fe34825d-d93d-442b-8ac2-46fc7002cee2,22.0
1595,f29b7a95-2675-4288-b333-8fc0d860a3a1,17.0
1596,fa84491a-51ad-46fe-a96b-d2475ecaa191,22.0
1597,f582e887-295b-4cce-b854-01ece540d26b,19.0
1598,fd0ce938-a4f5-4b37-8f7b-dfbed708dabc,17.0
1599,cd89e128-0dc2-4f43-950f-547faf4c06b1,21.0
1600,529f34df-1d80-48eb-bc5c-31f2346785cd,25.0
1601,b7a8e570-167a-44db-acbd-9df716ffc681,22.0
1602,e64af950-caf1-45ea-a5c2-d4b810383b25,17.0
1603,7284c933-038d-4018-ba71-a280f1fa20ae,25.0
1604,fcef4fbf-6420-4413-ba96-f030dcc8c3b4,18.0
1605,fc21cf4d-92de-4544-9cf4-d93ff35c43ad,18.0
1606,957fe363-8f68-4a1d-9e9f-31db07282b9f,20.0
1607,efccb21e-3d89-44f2-99d2-a3221328cad8,18.0
1608,98c5ff29-b61e-4987-91be-0279fff4b489,23.0
1609,97231782-1c5b-4f0f-8f20-8cad030c4825,23.0
1610,559642a3-effb-4f04-9da9-9e5b7fa0ba2f,25.0
1611,85c5d9d5-1a63-4907-9f6b-2149cca82255,23.0
1612,c8d4f42d-094f-4d57-bcb4-8d8461450425,25.0
1613,d6f52ee1-8ee6-469f-b07d-91772cf41e10,23.0
1614,a5b2f9c4-feee-48fd-bceb-4ee12745c49a,27.0
1615,bb9831be-2a48-4b4d-9545-22d1ca0c38db,26.0
1616,7284a414-826e-46c4-9c84-6743f34664a8,26.0
1617,b97be721-f076-4873-98c6-2e30ece335c3,25.0
1618,daba5549-aeb2-43c5-8cc7-375fdeefeb14,23.0
1619,7b88421a-9462-420f-9925-e41d9a6645ef,25.0
1620,f8af4851-12c3-4f47-8831-13f895089994,25.0
1621,c807b4c9-7680-4882-9eed-bda2ea3dc7c2,22.0
1622,f314c94f-1a46-4a2b-b7fa-1884ec5bd385,23.0
1623,7f692769-9d71-4b24-92dd-85a3f955dcec,25.0
1624,753857a1-1f3f-49bd-a188-26a62642d282,26.0
1625,9d24d8ca-3390-4700-a63c-38bfd693cd5f,25.0
1626,6ba36530-e78c-4df8-be7a-4156a2014456,26.0
1627,bfca8797-9122-4a29-8c99-1c85c8c45b86,26.0
1628,e1af14ea-ab27-4d1c-857d-9d132caecb38,25.0
1629,e55ca6a4-2a3f-4b0a-99d6-f7e814b71541,22.0
1630,79132dfd-597d-48fa-a07d-923e72d59249,25.0
1631,a136fd3a-6705-476d-b8c3-9f2772f67617,23.0
1632,fc9d35b5-3137-4b39-86ad-4a853cb2b812,23.0
1633,de5db093-4336-4d5d-99f4-fa172e04a92b,23.0
1634,1ddad58d-a687-41e0-89ff-e4ddc9abe16f,22.0
1635,3c81d163-d656-441c-ad86-4c76a40b5757,22.0
1636,10e87578-b09a-46d1-8a4d-2a8753869dfd,22.0
1637,43681e22-07b9-4bf0-b300-fb45085f4320,22.0
1638,2cd22b3f-e52c-465c-b0bc-bc290ee54867,22.0
1639,b2c44360-3e1c-4f8c-beb5-2e52cdcecfcd,22.0
1640,72186eb5-4d91-42d6-ac7f-9d75854bce32,22.0
1641,394c8c62-1529-4754-bcbe-952b46f6cbca,22.0
1642,6ed0b1c6-95e9-4231-819f-b27b2b6ce0c9,22.0
1643,80ce654b-46ec-4450-87e2-1c097b89f3b0,22.0
1644,d81bd7a4-ee2a-4363-b662-f6f05cde2372,22.0
1645,6d0086fc-797e-4f02-ad5d-896d0864766f,22.0
1646,a3a12bda-a9b9-4212-9067-e8935c006d4e,22.0
1647,59df69cd-9487-4221-9c09-a5d75b110e2c,22.0
1648,341a914c-46f8-4ee8-9e99-911157e142a0,22.0
1649,02aec5fa-979a-4e63-9f9e-9180c4a20280,22.0
1650,f62a3945-1bb2-475f-9c01-481e5fe78979,22.0
1651,fc8628ee-1c0b-476c-b4d2-fd9ae6f549c5,22.0
1652,5e3ad4f3-6323-4a86-829e-fad80e8c0e21,22.0
1653,45f6368b-164b-4d8a-a15e-ec7c2ce5cd61,22.0
1654,51cd994e-cc5e-4fe6-8d37-514609d5b029,22.0
1655,b7d534f5-bf87-43aa-9105-c144640d1cd1,22.0
1656,1dee8b3b-b982-43b8-88bb-fc22500be45c,22.0
1657,41236c28-1a92-459e-b3f8-ad69be018c71,22.0
1658,4ec5fdfb-b622-4a28-9eb5-507b818f4966,22.0
1659,c6c2912b-7098-48a6-ac21-385daee98e73,22.0
1660,e8b2d321-1707-4454-8c65-67ef375ead51,22.0
1661,7c28f918-d37a-4e2d-ab2d-5d11b234c94c,22.0
1662,d3b5c6ce-54e3-47ff-be7e-e0719ae3518c,22.0
1663,b81beaf7-43f4-4a77-8e71-de38424e33f7,22.0
1664,6545505c-92bf-4fcb-8c7b-fb1a033dcfd8,22.0
1665,PL-Bassee-2010,20.0
1666,4ef96777-89bb-4fd8-9730-c621559010ff,17.0
1667,2495eb4a-e858-4615-9adc-405aaba9611e,22.0
1668,EAT_Aisne_Evergnicourt_Oise_1825,19.0
1669,776b935f-6877-49a8-88e6-0818b1d724fd,22.0
1670,08c8fa8a-86fa-402c-a01d-71c166efe574,22.0
1671,22ae68d0-8ec5-471c-85d9-203cc8101066,22.0
1672,c0ec8b98-e9ac-49f2-8668-f513cb435fe3,22.0
1673,c4d2de1d-b0c1-4201-aace-bf72b7f94968,22.0
1674,3143d313-30e6-4d11-81fe-ecaf848fd542,22.0
1675,489ce781-6205-4bea-a9c6-c53590430732,22.0
1676,806254bf-6180-49e7-9325-4d35f931b6dd,22.0
1677,c87dac6e-7b0b-447e-b4aa-da27afa6660a,22.0
1678,73294822-b55a-4e7f-bf49-e75fc659382a,22.0
1679,4b4bcfd3-7645-49bc-a4dd-388886d5e779,22.0
1680,5328a56b-70cb-4ade-96d2-b9077d9cb229,22.0
1681,6e8c5251-d2d3-4937-a14b-cf8104f56a63,22.0
1682,f31cb32a-2bfa-4563-a20c-9f3884b1f50f,22.0
1683,4c49054e-27f7-4a93-9bf5-075e6afca9ac,22.0
1684,6b07b4ed-7732-428a-ad85-aa42c3dd2ebe,22.0
1685,c3ecac97-a4fa-463a-a88e-14da8b5cf3a2,22.0
1686,dd65b773-c40b-4e97-b453-c3dc47bd590f,22.0
1687,7c6077f6-2387-48f8-adbf-07213193ae06,22.0
1688,Cartes_géohistoire_Bassée2,19.0
1689,78a83ea3-4a19-4277-85eb-fb9ed1472e14,22.0
1690,bbd110f5-c194-4a3d-8682-39dea41625b3,22.0
1691,737bdab1-feb3-4c76-8408-769e457a7b75,22.0
1692,cc2eb403-df96-493a-ab73-37fa7f7a876a,22.0
1693,003b9e75-5d29-42b7-9afe-4e4b6faddc60,22.0
1694,85a747a5-efdb-4e4b-8afc-40fcb2e8a7b5,22.0
1695,661c6a66-cfad-44d2-8cbe-194a25c93064,22.0
1696,8e58a12a-d2dd-4ac2-8989-589608be33fc,22.0
1697,85795ee5-13e1-4c4d-b02b-aa98e1b4d5dd,23.0
1698,c32a02ea-c2bc-41ef-b174-fa9f420f4868,25.0
1699,f1c7e6a4-7709-4e10-876e-e1182048514f,23.0
1700,8bfd35fb-4438-4c57-8af6-79366bebe197,23.0
1701,6caf24a1-52b3-48a8-bb42-62972fea66e0,23.0
1702,f87a76c9-d519-4e86-a377-d53084f3c6f8,25.0
1703,a2f0b969-a5ef-4fc3-a8a0-a6fc01f65b6f,27.0
1704,954db734-a801-4f4e-a0a2-4982650d8f71,25.0
1705,8b1a0b08-ad24-4df5-b46c-afeb9a665582,27.0
1706,6aafc37d-dbbc-4a1e-b415-9755cbba4bd8,25.0
1707,b9ada834-cad9-4522-bf89-ff83c1a20ad9,26.0
1708,4154121d-404e-4828-8502-45731e4822a1,19.0
1709,85c0394f-3385-4805-b78f-038d14e733a2,22.0
1710,edfe7a45-d84f-4734-8f01-3204423e1575,23.0
1711,acf29b2a-6c10-4e1d-9f2d-aa12c444435f,23.0
1712,c1b6fdb9-4d71-4d7c-9bbf-ac5ba54dd1ec,23.0
1713,f953b614-d036-4ee5-a89b-0634ac57c212,25.0
1714,735ef77d-c474-4dfd-911b-236431776021,26.0
1715,5a6c05a7-58f5-4b1d-ad43-44a0f2ef4cec,26.0
1716,5d1d7e93-d961-42df-b289-4fa3f9a6edee,27.0
1717,aac7bd7e-dc60-49d3-9e47-ba1422627b6e,26.0
1718,57a1c43e-6672-4ff4-9b0a-419d20c24c5a,25.0
1719,aeac7514-3b66-4d95-9eac-793f53b2f5f5,26.0
1720,896a4591-c993-4664-8658-98872f639693,23.0
1721,5c248cc2-8f74-4d47-8eab-ef1c7dd9f192,24.0
1722,9a73a86d-2b26-4e7c-9866-9d8d36e3a945,25.0
1723,8ae5b714-7dea-4fea-bc73-377851d1bbe6,23.0
1724,a14849fe-79f4-4da2-824d-a9883be0835b,25.0
1725,ad2d43f4-97b3-4035-adce-262e9f89bbaa,26.0
1726,918ed081-0ea3-48f8-b7b4-2c3a0fdb70c2,25.0
1727,f31c9e2c-256f-4e81-9ca5-ef394127c7ee,25.0
1728,be71e66c-425d-48a7-b904-c1b1f4405714,25.0
1729,f246e4d3-fe49-4b35-825a-3db2cb007c55,25.0
1730,ee44f357-bacf-44c2-8f95-90fa9169c5fa,25.0
1731,75eae408-418d-4bb7-b379-0ba77ba50eb8,25.0
1732,d3b734f6-ef02-4e96-a881-1f62305b40d2,26.0
1733,95507937-8eb3-493f-8b37-a5503417dc2c,23.0
1734,cd141382-b749-4eb0-8189-6c0a9283bfe9,25.0
1735,76b32360-3505-4d3b-8c35-b5d662008150,23.0
1736,ffd8b239-fc83-4d42-99f2-244b7ed63f01,25.0
1737,bf236dbd-41bb-4b8d-b6ae-96658014340b,26.0
1738,9845ae1e-c7e5-428a-9fc8-be30b4200992,26.0
1739,f07dd249-1b23-4456-b713-5c5e9c4d194e,24.0
1740,c51b43ab-a464-46a2-9edb-e40c2d9c3739,26.0
1741,6ee2a9be-2a41-4b20-b682-16de61b24f03,25.0
1742,c29ffb0c-b932-48a2-b5ff-bec0c7bd3c72,26.0
1743,6b53f2c1-73b4-4db3-9c8b-b7a3f31cc093,25.0
1744,90c2e742-7354-4ce1-b155-19fc1f10ea1e,26.0
1745,f2a16b73-c578-47a2-bfdd-ff7726928324,23.0
1746,f4f86354-1a49-4c2f-9fce-0e5ffe49371e,26.0
1747,653195e4-7829-44ea-b115-9e6541afefdb,25.0
1748,5bf9ae1b-58ac-43da-a2bf-e4a96a11afd6,23.0
1749,8f903059-74b4-4f63-b320-51d9dd28dbbc,23.0
1750,75187162-c802-40e2-9362-9161c576924b,25.0
1751,f6f7998a-f20d-4988-9445-667878694a49,26.0
1752,afbb07df-747b-45a6-a48d-4581f5bfe200,25.0
1753,9f6b7bda-cffd-408d-ba70-c4dfe40d2b7f,26.0
1754,bfc26f6f-6047-47d5-ad2e-917821ea2da1,25.0
1755,d29251b2-2302-42e4-b443-156879c902c7,25.0
1756,8965a897-538d-4bd7-939f-18d23a72c3e2,26.0
1757,ee707645-ed92-4413-8004-e827f78067ca,23.0
1758,caf3b212-878e-4224-be0b-cdd9baac07c0,23.0
1759,e6237cbf-17df-4ff1-9276-a26e2914c88e,23.0
1760,d0df67cb-c9e9-45d4-b7b9-5b15219bddfa,24.0
1761,c68463b0-4715-4aaa-8efa-cbc9ccc95695,23.0
1762,83d7b4e8-3d9a-42fe-bfe6-3116d7ddf912,27.0
1763,c2629565-3267-4a04-859f-6519b8c62daf,23.0
1764,99f7829a-59e0-43c8-b86c-fc066187f91a,25.0
1765,da18fd01-adf4-490b-a8d4-7f398581fef5,25.0
1766,fa78a89e-5c0c-4d2e-840d-17372a6e7bf6,25.0
1767,7e5bb485-17c1-4398-ac6b-6c297658cbc3,25.0
1768,fb9c94c0-17ac-41ef-a1b4-9f5fb8460faa,25.0
1769,b6ca2041-f9d6-4408-a301-be905cf65dde,26.0
1770,8d8317a1-b92c-415e-a6bb-04746126ee07,26.0
1771,b474b557-0434-4a79-b38f-648ec3e636ab,25.0
1772,cffc8669-c0ad-421b-b711-f929f0a30e1a,23.0
1773,ff2754ae-953a-43c5-bf10-85a370710f62,25.0
1774,dbda0bc6-a8a7-463f-bf06-84515ae42a28,23.0
1775,af5aa79a-c9a8-40b1-9cf8-ee8ce82ddaac,26.0
1776,e5a901bd-7259-4ae1-bebc-861d7d25d836,25.0
1777,87aa6c06-8b8f-4972-9ca7-6d6a19e9744a,25.0
1778,edadc2b8-4ee7-4250-8413-46ae85392ee3,26.0
1779,6a9321e9-fa00-4156-84c1-14144d731008,23.0
1780,b386ddc4-5679-46ec-b125-e5d3a9fffdc5,23.0
1781,74ed41ae-bbcd-464e-9eaa-d216f16c96e2,26.0
1782,e404372c-ec1f-4e5b-b65a-581a8ce35d9e,25.0
1783,ad6a0051-dd8d-4d47-8259-e309e25c11e8,26.0
1784,e5ed0cbe-dc47-4195-b214-7861ee33ecc9,25.0
1785,7d9ad2e5-afcc-4f53-9b62-ac48e67069fb,26.0
1786,9b19fbf4-2839-4636-9375-526c0b067301,23.0
1787,cb8dab7b-5fdc-4f11-b530-4f4eacc70b0c,25.0
1788,f3402fc4-17a6-4133-a3fc-6263acb4bb8e,26.0
1789,f2a0205b-8ec5-4a16-8cd9-e9a132ae7c1a,23.0
1790,a4a29c50-fc41-4a08-abff-5ddb76b26a2d,23.0
1791,51154bb1-c263-4157-8ee4-a4fbd5aef0df,17.0
1792,91b62929-4996-4f1c-8817-cc0847d2ec91,22.0
1793,ada99774-bf8e-423e-b6ba-ad966d71a91b,16.0
1794,7013d4b5-a76a-402b-8c22-d2f512d4e7ab,22.0
1795,3471dc01-c88b-43dd-9f0d-820643700d6b,22.0
1796,3a44a94b-525d-46aa-b772-edb443fb72c1,22.0
1797,9f534763-136c-4456-af79-b304d53b5576,22.0
1798,f7f9516b-6292-477f-87da-dafbd3181b25,22.0
1799,df66c44c-d1f8-4edc-a046-8d9ed3e367cc,16.0
1800,e0d6c55d-239f-4b81-ba11-b450dd9a22f9,22.0
1801,7af57547-9978-46fb-a245-c4600be1c316,22.0
1802,47febfcf-f714-4aef-a03c-3d6924c79ec7,22.0
1803,8b1ae1ad-604d-46a6-a56b-18b209da197e,22.0
1804,677cb0a5-09b3-4d85-b51f-10bb75613830,22.0
1805,14f9586a-28fb-468b-b4a4-91eae6ad189c,22.0
1806,2d53b726-ea4b-4506-832e-565aafa4af6c,22.0
1807,be128496-fdbe-492b-a8da-332e22a359fd,22.0
1808,0459f493-44d0-4f62-9565-8feeb31c1520,22.0
1809,a9b0a67c-4fd0-4f8f-a9b3-2941a7195145,22.0
1810,9a9cd8c1-b0f1-479e-9134-5fd5638e2bd2,22.0
1811,069dae54-092e-47bf-a0e0-3b896de1f78c,22.0
1812,298cb955-a133-47d0-8519-6084b3e0ba16,22.0
1813,f095950b-4a33-4fd3-8702-e4417865744d,22.0
1814,e8896323-9428-4d0b-9bfa-ac5ab97c9bcd,22.0
1815,65092007-e001-44c4-8d67-11147d9bdb26,22.0
1816,09010a35-f604-4669-a516-6eebf27b9fe8,22.0
1817,d6f8ae00-86af-4b9f-ac74-9a31036d79a5,22.0
1818,e185bcd3-b735-4126-856a-4de502f8b553,22.0
1819,69b58d34-58e7-476a-a913-e370f0210ae6,22.0
1820,6a5c5bcb-3f0d-4bca-90d3-05699ed32f54,22.0
1821,e638976a-9759-488e-b2b7-5dce1176542b,22.0
1822,1606211754672-1,20.0
1823,4d7181ff-fae3-41fb-9abc-c2dd4da624e3,22.0
1824,9fc7d960-651f-43e0-9cfd-512e60a8d689,22.0
1825,a16c8db0-0402-47a8-990c-58957a3fba85,22.0
1826,3c573797-e55b-4d90-b774-830be3b7f2dc,22.0
1827,67ce0a03-877e-47ee-b3c9-5246ba75edae,22.0
1828,8d350297-243b-456d-86d2-b49e22c0e285,22.0
1829,e5a884c5-1be4-4aac-9954-354d9f3eb676,22.0
1830,35058a37-7033-4ec1-acb4-79c9c7b9fb2f,22.0
1831,aff66dd8-77d2-4b91-97b1-3bbbdc1f638f,22.0
1832,1faa6d5b-b0b7-4349-bf46-7917846663e4,22.0
1833,549978a1-5dc9-4a77-9ab2-8bafe8c3ec84,22.0
1834,ce257026-f688-49ef-97fa-086315879aca,22.0
1835,a980d999-bcd1-4d89-9076-7f0f74c3ac91,22.0
1836,88d83409-a36a-4fdd-ba45-7b6dbbd70d09,22.0
1837,0225cd26-915c-407e-857d-5fd2b229e569,22.0
1838,aef84a90-93dc-4505-81f7-f0ca1f6e747a,22.0
1839,ZAEU-10-48579-PRO-VY7MH3,3.0
1840,oai:search-data.ubfc.fr:FR-18008901306731-2016-09-07,16.0
1841,oai:search-data.ubfc.fr:FR-18008901306731-2016-09-09-02,16.0
1842,oai:search-data.ubfc.fr:FR-18008901306731-2016-09-09,16.0
1843,87c6657c-f11f-4644-b589-93c7c7832182,12.0
1844,9c0978bb-d2a0-4262-bbf6-59a4a33851a9,3.0
1845,69b6b106-c1a7-4529-9b87-37af99ef76cb,3.0
1846,4866032d-2e64-411e-bd89-4e79fc5cb2ec,12.0
1847,0b1059c0-aa18-4956-882a-0b58aa12c139,3.0
1848,a45e9d6c-cb22-4d84-a5b8-d49157a27d08,23.0
1849,4eaef890-0cf3-4d5a-9384-303585dd051d,23.0
1850,15e25a80-74ba-476f-8682-f0f849c383e6,20.0
1851,12a0b625-9ad5-4251-a57a-305e22edef2e,18.0
